"","New_geog_code","year","geog_n","CLA_Priv","CLA_InBound","CLA_Mar","CLA_Vol","CLA_P2yrs","CLA_Fost","CLA_White","CLA_female","CLA_during","CLA_stp_during","CLA_Away31Mar","CLA_AwayMoreOnce","CLA_AwayIncs","CLA_AwayDuringYear","CLA_Miss31Mar","CLA_MissMoreOnce","CLA_MissIncs","CLA_MissDuringYear","CLA_P2yrs_PERCENT","per_for_profit","per_third_sector","per_white_percent","per_female_percent","per_foster_percent","per_short_term","per_less_than_2yrs","per_outside_LA","per_missing_incidents","per_away_incidents","region_name","CLA_Placed more than 20 miles from home","CLA_With 3 or more placements during the year","LA_own_spend","Private_spend","Other_Public_spend","Voluntary_spend","Total_spend","three_or_more_percent","more_20","LAD19NM","over","lead","safe","exper","CLA_P2yrs_PERCENTminus"
"356","E06000030","2018","Swindon","133","232",360,"23","38","288","278","165","501","21","0","c","12","7","c","42","480",480,"57",36.9444444444444,6.38888888888889,77.2222222222222,45.8333333333333,80,4.19161676646707,89.4444444444444,35.5555555555556,11.5768463073852,1.39720558882236,"South West","76","45","10254200","8818040","0","0",19.0723,8.98203592814371,21.1111111111111,NA,NA,NA,NA,NA,43
"357","E06000030","2019","Swindon","132","207",349,"16","59","250","275","156","491","20","0","c","13","c","0","43","521",521,"56",37.8223495702006,4.58452722063037,78.7965616045845,44.6991404011461,71.6332378223496,4.07331975560081,83.0945558739255,40.6876790830946,11.6089613034623,NA,"South West","94","26","11303000","13736500","0","0",25.0396,5.29531568228106,26.9340974212034,"Swindon","Good","Good","Good","Requires improvement to be good",44
"358","E06000030","2020","Swindon","120","189",301,"11","56","222","244","131","456","c","0","c","10","8","0","36","231",231,"47",39.8671096345515,3.65448504983389,81.063122923588,43.5215946843854,73.7541528239203,NA,81.3953488372093,37.2093023255814,12.9385964912281,1.75438596491228,"South West","75","44","5711680","13693000","2940170","0",22.3449,9.64912280701754,24.9169435215947,NA,NA,NA,NA,NA,53
"359","E06000030","2021","Swindon","141","192",304,"19","63","226","248","128","412","0","0","c","18","11","0","20","162",162,"53",46.3815789473684,6.25,81.5789473684211,42.1052631578947,74.3421052631579,0,79.2763157894737,36.8421052631579,9.22330097087379,2.66990291262136,"South West","76","35","5392930","16153270","3250810","0",24.79701,8.49514563106796,25,NA,NA,NA,NA,NA,47
"360","E06000030","2022","Swindon","172","171",332,"14","73","225","244","128","438","0","0","c","14","8","0","26","126",126,"65",51.8072289156626,4.21686746987952,73.4939759036145,38.5542168674699,67.7710843373494,0,78.0120481927711,48.4939759036145,9.81735159817351,1.82648401826484,"South West","111","43",NA,NA,NA,NA,NA,9.81735159817351,33.433734939759,NA,NA,NA,NA,NA,35
"361","E06000031","2011","Peterborough","105","150",308,"x","85","238","254","129","415","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0909090909091,NA,82.4675324675325,41.8831168831169,77.2727272727273,8.43373493975904,72.4025974025974,51.2987012987013,NA,NA,"East of England",NA,NA,"15072108.89","1458223.87","0","138896.9",16.66922966,NA,NA,NA,NA,NA,NA,NA,NA
"362","E06000031","2012","Peterborough","152","155",336,"x","78","263","273","135","455","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2380952380952,NA,81.25,40.1785714285714,78.2738095238095,6.59340659340659,76.7857142857143,53.8690476190476,NA,NA,"East of England",NA,NA,"17267815","910597","0","134128",18.31254,NA,NA,NA,NA,NA,NA,NA,NA
"363","E06000031","2013","Peterborough","160","155",350,"0","76","279","285","145","474","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7142857142857,0,81.4285714285714,41.4285714285714,79.7142857142857,4.21940928270042,78.2857142857143,55.7142857142857,NA,NA,"East of England",NA,NA,"22631768.87","553091.35","0","112615",23.29747522,NA,NA,NA,NA,NA,NA,NA,NA
"364","E06000031","2014","Peterborough","159","157",367,"x","86","306","308","162","512","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3242506811989,NA,83.9237057220708,44.141689373297,83.3787465940054,3.125,76.566757493188,57.2207084468665,NA,NA,"East of England",NA,NA,"22472043.19","953559.15","0","178209.19",23.60381153,NA,NA,NA,NA,NA,NA,NA,NA
"365","E06000031","2015","Peterborough","142","153",343,"x",NA,"277","282","155","508","13","0","17","94","31","x","15","74",74,NA,41.399416909621,NA,82.2157434402332,45.1895043731778,80.7580174927114,2.55905511811024,NA,55.3935860058309,5.51181102362205,6.10236220472441,"East of England",NA,NA,"23990700","485520","0","0",24.4763,NA,NA,NA,NA,NA,NA,NA,NA
"366","E06000031","2016","Peterborough","133","163",360,"19",NA,"295","284","156","542","13","0","11","47","21","0","25","145",145,NA,36.9444444444444,5.27777777777778,78.8888888888889,43.3333333333333,81.9444444444444,2.39852398523985,NA,54.7222222222222,9.22509225092251,3.87453874538745,"East of England",NA,NA,"15057400","6755440","700700","0",22.5136,NA,NA,NA,NA,NA,NA,NA,NA
"367","E06000031","2017","Peterborough","150","158",356,"18",NA,"281","264","159","537","15","x","x","23","14","x","37","291",291,NA,42.1348314606742,5.0561797752809,74.1573033707865,44.6629213483146,78.9325842696629,2.79329608938547,NA,55.6179775280899,11.731843575419,2.60707635009311,"East of England",NA,NA,"16058900","7961040","501990","0",24.5219,NA,NA,NA,NA,NA,NA,NA,NA
"368","E06000031","2018","Peterborough","157","151",369,"23","82","282","274","159","528","8","0","c","22","17","c","44","205",205,"69",42.5474254742547,6.23306233062331,74.2547425474255,43.0894308943089,76.4227642276423,1.51515151515152,77.7777777777778,59.0785907859079,12.6893939393939,3.21969696969697,"East of England","111","22","8017810","1326220","490550","14500900",24.3355,4.16666666666667,30.0813008130081,"Peterborough","Good","Good","Good","Good",31
